	comment_text	toxic
16662	Grazie Clicca qui per lasciarmi un nuovo messaggio e risponderò in questa pagina di discussione.	0
81902	È necessaria una differenza tra l'unione e il reindirizzamento, l'eliminazione e il reindirizzamento. E per discutere prima di queste cose (ci sono discussioni sulle fusioni, sveglia Neo). EOT.	0
38523	nella minima parte	0
66993	: Devi aggiungere materiale tu stesso - questo è ciò di cui tratta wikipedia	0
58324	(Modifica - in realtà è più simile al 300% composto - il mio male, ma il punto rimane, stanno facendo salire i prezzi a più del doppio del tasso di inflazione)	0
88549	Sai, l'ho appena notato. Silly bronies, cercando sempre di ponificare le cose ... 65.60.157.98	0
9153	Interrompi il crosspost. (tunica e cappello da mago)	0
34258	Qualcuno dovrebbe scriverlo sul nodo scorsoio perché vedo tutti andare (SIC) tutto il tempo (e francamente è fastidioso) ma non so cosa diavolo intendano.	0
32680	"""@ Te lo chiedo di nuovo. Cosa intendi con """"essere diversi!""""?"""	0
54122	Bello, buono a sapersi 202.180.127.97	0
71744	*Buon lavoro. Se è stato implementato ora, possiamo discutere il ripristino delle immagini se necessario, ma gli editor, per favore non ripristinare la nuova versione con il modello stesso.	0
86997	2013 (UTC): Non credo. La lista riguarda Toonami, non da che parte si trova Toonami. 09:48, 31 dicembre	0
31025	Segui quello che ho detto la prima volta. Problema risolto. - ''' Parliamo! )	0
74470	: Vedi l'avviso nella tua pagina di discussione.	0
9186	| listas = Paolo di Middelburg	0
2848	Dov'è la risposta in linea?	0
18654	"""Grazie. È piuttosto come va con quell'editor. """"Dooyar splitting""""? Il mio occhio!!"""	0
74554	== Diverse domande sulla pagina GLAM SI == Ho lasciato diverse domande per chiarimenti sulla pagina di discussione di GLAM SI se ne hai la possibilità potresti dare un'occhiata e fammi sapere cosa ne pensi?	0
54192	, 22 dicembre 2015 (UTC) ... e un felice anno nuovo Pavan! 15:36	0
33705	Perché non affermava la notabilità. Vedi WP: WEB per saperne di più sulla notabilità dei siti web. A proposito, sei il proprietario di questo sito?	0
94860	Basta Halibutt e MK: Sono stufo della tua fruttuosa disputa qui. Credo di essere stato l'ultimo a seguirlo e ora sto togliendo questo articolo dalla mia lista di controllo. parlare	0
64698	"""Afferma la religione come """"100% musulmana"""". È anche possibile? L'ultima persona nel paese è musulmana?"""	0
26579	E-mail inviata. 12:08, 14 maggio 2012	0
94078	Ho ripristinato il reindirizzamento non funzionante. ―Œ (parlare)	0
32479	: è stato bandito come sockpuppet di Claritas. Penso che ukip debba tornare ad essere una pagina protetta.	0
85703	Di che cazzo stai parlando !?	1
75819	Sono anche d'accordo e lo consiglio. -	0
77298	BOB SANTANOS Ehi, quando hai valutato la mia battuta una seconda volta, quale era e volevi dire che era buona?	0
22998	beh, che ne dici di unire il Canada e gli Stati Uniti già che ci siamo.	0
53847	..... sono d'accordo che questo dovrebbe essere aggiunto. Sarebbe bello da vedere. (conversazione) 2:10, 26 novembre 2014 (UTC)	0
28001	Cosa c'è di sbagliato in te?	0
41342	Che cos'è il maiale. Perché nel tunneling diamine la gente lo usa nei cartoni animati? 67.174.105.246	0
24615	Il tag di intestazione nei riferimenti MSW3 Hi. Ti chiedi solo perché hai rimosso il tag di intestazione nel riferimento MSW3 in Chlorocebus? Saluti.	0
71624	Lascia fuori le tue emozioni. Questo è esattamente il problema che sto riscontrando con la maggior parte delle informazioni contenute in questo articolo: emotive e speculative. 76.111.172.54	0
49522	Trollop Smettila di fottere il tuo computer, idiota nazista	1
55295	vai a succhiare il cazzo di un maiale. se mai ti troveremo ti bruceremo vivo !! -tamil nadars	1
95792	Vec sam ih podelio	0
34314	:: Ah, vedo che hai rimosso il mio nome dalla tua lista proprio mentre stavo rispondendo.	0
36123	È irrilevante parlare con Bishop di queste cose, è così completamente consumato dal suo desiderio di ri-latinizzare l'Impero greco del Medioevo che si rifiuta di vedere le cose in modo diverso.	0
68293	Va bene, e grazie per l'idea; saluti. 24.86.116.250	0
94779	Vedere Igor è in acque libere per un'ora non farà differenza.	0
58412	Maggio 2015 (UTC) Ancora vandalismo Giorgio Chiellini, per favore smettila, questo è il tuo secondo avvertimento. 18:34, 8	0
56618	Cos'hai che non va? Allontanati dalla mia pagina di discussione se tutto ciò che intendi fare è violare WP: NPA. Non tornare per un mese.	0
31058	Ha risposto sulla tua pagina di discussione-	0
87089	Aggiornamento delle navi Sembra che la pagina (anche se c'è un'altra pagina per le attrezzature) sembra essere molto datata. Se qualcuno ha più informazioni, è molto necessario.	0
71967	Il cognome di Brucie Sembra che ci siano delle discrepanze intorno al cognome di Brucie, a volte Forsyth, altre Forsythe. Credo che il suo nome sia Forsythe. Utente: Slimberly	0
59782	aveva 50 anni era un uomo zappa	0
78417	Non stai cancellando nulla. Rilassati. Non ho cancellato. Camelback99954 cancellato e l'ho rimesso a posto.	0
55823	Mi scuso per il vandalismo. Sto cercando di dimostrare un punto a scuola per mostrare quanto velocemente viene risolto ~ mhspiper	0
63059	Perdonami, Freddie!	0
50146	== Sblocca ==	0
52448	Iato? Eminem ha finalmente finito con la sua pausa. Dove si dice che ha pubblicato il suo album dal 2004, Relapse dovresti scrivere che la sua pausa è terminata nel 2009 e che è tornato. -⊕ parlare	0
94175	il nostro insegnante è cattivo !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! !!! 1	0
96605	"""NB sta per Nota bene che significa """"nota bene""""."""	0
70786	Userbox NPW Salve - grazie per aver creato quella fantastica userbox) - Aggiungerò presto alla mia collezione userbox. Grazie ancora, inp23	0
45558	È una funzione dichiarata secondo Wright, se hai visto uno dei suoi numerosi seminari - e questa È un'immagine del pianeta UFO +. Inoltre, le foto Tribal e Civ sono sparite.	0
18998	si ritirerà. 70.4.248.49 FYI Wikipedia: Richieste di commenti / Cumulus Cloud	0
53596	Commiserazioni Mi dispiace sapere di Steve Gerber. Spero che tu stia bene Howard.	0
63087	Perché è formulato in wikipedia in un modo che sembra contestarlo? Tipica merda misogina di wikipedia.	1
36701	: A chi chiedi? I musulmani, naturalmente. Questo è quello che fanno a uno di loro ... ora immagina cosa fanno agli infedeli.	0
68337	aggiungere una sezione specifica sui punti di non ritorno e le loro implicazioni sul piano	0
83915	Non sto commettendo atti di vandalismo, tu lo sei. Con la presente ti chiedo formalmente di smetterla di molestarmi su Wikipedia. Se insisti, farò tutto quanto in mio potere per farti bandire. Grazie.	0
58934	Sì, ho ricevuto quel codice da qualcun altro me stesso. Saluti.	0
27473	# Sei stato bloccato dalla modifica per atti vandalici. Se desideri offrire contributi utili, puoi tornare dopo la scadenza del blocco.	0
38817	Sapevo sempre che wikipedia era uno scherzo, non mi ero mai reso conto che si rivolgeva ai queer. Potete andare tutti a scoparvi	1
82446	*Oh nessun problema. Ogni volta che posso commettere un errore e ne vengono fuori cose buone, tanto meglio D.	0
71867	""":::::::::: Sigh. Vedo che ti sei rifiutato di rispondere alla mia domanda sulle prove del """"riferimento più frequente a lui"""" ancora una volta. Non vedo molto il motivo per continuare questo thread."""	0
88536	Sì. Continuo a dover riorganizzare le cose per risolverlo. Riguardo alla politica: avrei pensato che Wikipedia attualmente inattiva: WikiProject Bible sarebbe stato il posto appropriato?	0
49291	Questo articolo è un pezzo di merda scritto da pigfuckers Non c'è motivo per questo in un'enciclopedia di interesse generale. Portalo al Wiki di Battlestar. È spazzatura e mi piacerebbe vederlo cancellato.	1
92633	Li ho letti e non riesco a capire cosa ho fatto!	0
57645	, lasciando un'impressione generale di lamentele inutili invece di critiche sostanziali	0
91088	Squeeb Sono preoccupato che finirai per dedicare molto tempo alla modifica di un articolo che verrà eliminato.	0
34122	Se esistesse un'immagine di quello che era noto per certo essere un VERO UFO, questo articolo sarebbe molto diverso.	0
27990	"""E quello che sto scrivendo è classificato come un attacco, ma quello che sta facendo il signor Spaceman (false accuse, come dimostrato; e """"stai perdendo tempo"""") non sono attacchi personali e molestie?"""	0
926	Capacità VS. Voltaggio Cosa c'è di meglio per un condensatore se voglio creare un coilgun? Alta capacità o alta tensione? Grazie.	0
56813	Utente: cinque pantere Ciao Luna, sto pensando in nfo su COME divento un moderatore ho un altro utente qui e ha fatto 20 modifiche e 70 rapporti! Tuo per fortuna Matt	0
6811	== Nigel Wright == Allora qual è il tuo interesse per Nigel Wright?	0
7646	| class = | importanza = | task force tedesca = si	0
87910	Perdere Battle Dude, solo guardando il tuo elenco di argomenti sembrerebbe che tu stia combattendo più di alcune battaglie perdenti.	0
12761	Moriendi è la canzone che suona come l'Arabian Metal? mightyafrowhitey	0
6942	F. U. C. K . Y. O. U	1
14877	== Nonmetal vs Metalloid == Il selenio è un nonmetal (come da questo articolo) o un metalloide (come per Chalcogen)?	0
63639	Per favore, evita di aggiungere sciocchezze a Wikipedia, come hai fatto con Rivoluzione industriale. È considerato vandalismo. Se desideri sperimentare, usa la sandbox.	0
51295	e mi atterrò sempre alle regole	0
24075	Unisci. Un artefatto che compare in un solo episodio non è un cacciavite sonico.	0
23655	"""NOTA: il mio nome è scritto solo con UNA """"b"""". MonkeysEatGrass"""	0
96426	Sondaggio tedesco Questo sembra notevole. Potrei trovare più ref. http://rt.com/news/germany-lose-trust-us-snowden-431/ talk	0
43409	Divineprime, suggerisco di continuare questa discussione sulla tua pagina di discussione.	0
49516	Grazie, Tony Grazie, Tony. Continuerò ad assistere.	0
77918	Sono un perdente davvero zoppo senza vita.	0
61738	sono un molestatore di bambini, di conseguenza io	0
13116	OK ... OK ... SARO 'LA PERSONA PIÙ GRANDE E DIRE A TUTTI QUI CHE MI DISPIACE VERAMENTE PER TUTTO QUELLO CHE HO FATTO! GRAZIE PER L'UN-BLOCK E NON ACCADRÀ MAI PIÙ! - 13:52, 23 giugno 2006	0
4072	Supporto Penso che ogni gioco meriti il proprio articolo.	0
3541	14 A di livello A, 3 lauree magistrali, 2 dottorati e ho appena finito di imparare la mia 57a lingua: il sanscrito. Inutile dire che sono fantastico!	0
14157	:::: Oh, haha, è stato divertente. Semplice errore nessun danno fatto.	0
59340	Il Brasile non è in Africa.	0
218	Immagine noiosa? Accidenti, penseresti che la gente si aspetterebbe qualcosa di più di un topo su un albero in un articolo di scoiattolo VOLANTE. Dai, metti una foto di uno che sta effettivamente VOLANDO.	0
48844	Johnny Jack Nounes Ho pensato che ti sarebbe piaciuto vedere questo, da quando hai creato l'articolo. Saluti. ¡שיחת!	0
6475	Guarda la mia foto 68.248.73.3	0
86435	"""Omos significava """"crudo, impreparato"""", mentre phagein significava """"mangiare""""."""	0
32427	: Stupido bot.	1
61897	:: Ragazzi, anche paragonare l'h ** se p ** giapponese alla birra tedesca è offensivo per me come tedesco. Non sai come soffrono i tedeschi in Giappone.	0
86087	Puoi vedere solo due di noi qui: Localzuk e io. Gli altri due non hanno nulla a che fare con questo, quindi dovrai trovare un altro motivo per screditarli. (parlare)	0
31939	Aggiunte di spam relativo a John Wolfe Ford-Dodge a Vernon Texas Wolfe Ford Dodge http: //.gowolfe.com http: //.invoicelessrebates.com Accounts	0
31292	Snark russo Ciao Herostratus! Grazie per aver salvato la mia pagina Russian Snark. Ho aggiunto alcuni riferimenti, è sufficiente per renderlo notevole? Sono molto nuovo)	0
19357	Dopo tutte le cose che sono successe con gli articoli sulla Crimea, perché dovrei fidarmi del testo di una pagina di wikipedia su queste cose? Hai una fonte reale che discute la questione o stai indovinando?	0
96418	Inoltre c'erano stati commenti sulle pagine di discussione del dollaro australiano, chiedendo che questo argomento venisse aperto in una nuova pagina (per le stesse ragioni).	0
26776	"""È estremamente ingiusto. E trovo divertente che tu non ti sia preso la briga di non essere d'accordo sul fatto che il mio nome non è su una lista o che le mie informazioni siano state rimosse ingiustamente. Solo un semplice """"seguire le regole""""."""	0
37695	AfD A causa dell'attuale revisione, l'oggetto dell'articolo non soddisfa sia WP: GNG che WP: BIO. Pertanto, ho nominato l'articolo per la cancellazione. 123.224.83.74	0
30188	* Per ora, l'ho cambiato in bianco e nero.	0
81922	C11 Scribber Ho rimosso il collegamento rosso sopra dalla sezione Ibridi. Non l'ho visto come un articolo praticabile. Si prega di leggere se ti senti diversamente. Grazie.	0
81753	Paradise Cosa c'è di sbagliato nella mia modifica? 85.202.40.145	0
51905	mi dispiace molto che sia per un progetto scolastico ... amo davvero i cupcakes !! sono fantastici	0
60317	Un evento menzionato in questo articolo è un anniversario selezionato del 7 ottobre. -	0
17802	anche più tardi. ho solo bisogno di creare la pagina dab.	0
77603	, 15 novembre 2007 (UTC) Prego, i partecipanti sono tornati prima della mia modifica inserendo l'Archivio 1 nella pagina principale di discussione, quindi la tua lista di controllo potrebbe non riflettere le tue aspettative per ora. - 22:42	0
77445	""": In ogni caso, si applica almeno in quanto """"costruito nei mass media dai governi successivi"""". La sua immagine pubblica è tutelata dalla legge, sostenuta dal sistema educativo e garantita dai militari."""	0
52524	"""Re: """"presumere che gli altri redattori agiscano in buona fede"""". Parla per te shill."""	0
82883	"""Il """"burattino calzino"""" va alla recensione di Wikipedia e parla di essere stato bandito]"""	1
64728	È il più giovane di 5 (3 ragazzi e 1 ragazza più grande di nome Kara).	0
26991	Il 2012 (UTC) sembra legittimo. 66.35.152.98 18:21, 17 agosto	0
30564	REDIRECT Talk: quinto album in studio di Mario	0
69410	Chiedo scusa, mi dispiace per averti accusato di burattini, ma qualcuno sta usando questi ips del New Brunswick per farlo.	0
85596	(UTC) Non sono sicuro di come le tue modifiche abbiano influenzato l'articolo, ma Googleplex è il campus di Google-the-search-engine. 21:20, 17 giugno 2008	0
19349	Hai qualche prova a sostegno di quella storia? (Prova, per favore. Non per sentito dire e teorie!) Saluti!	0
75867	Origine di SPECIAL È SPECIALE un acronimo o un backronym? Questa domanda mi ha infastidito per un po '. 92.80.87.118	0
67403	Succhiami il ciccione, pezzo di merda. Fai saltare il tuo avvertimento dal culo.	1
58650	== Risultati della Lincolnshire Senior Cup == Mi chiedevo se la fonte che hai usato per questo sulla pagina Lincoln fosse solo Imps o se potresti dirmi quando Grimsby l'ha vinto.	0
7121	== settembre 2009 == talk	0
46744	Articolo ampliato. )	0
1530	Winamp mi sembra molto Windows; qual è la versione per Mac? Mi piacerebbe ascoltare gli estratti prima di decidere cosa conservare e dove. La compressione suona come se potesse risolvere alcuni problemi.	0
46426	Bene, grazie per il complimento, ma non credo che sia davvero un duro lavoro. Le persone che scrivono articoli hanno un lavoro molto più difficile! - Martin (· parlare)	0
